2021-01-24T20:22:14.6393480+02:00  [INF] Now listening on: "http://localhost:4000" (d826f4b8)
2021-01-24T22:05:04.0203199+02:00 0HM60ILPJHGD4:00000013 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:05:04.1121379+02:00 0HM60ILPJHGD5:00000055 [INF] Return all article (5a02f3f2)
2021-01-24T22:05:04.1868060+02:00 0HM60ILPJHGD3:0000000D [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:05:04.2103646+02:00 0HM60ILPJHGD5:00000057 [INF] Return all comments (c23d2450)
2021-01-24T22:05:22.3462792+02:00 0HM60ILPJHGD5:00000059 [INF] Article was deleted (6f02f345)
2021-01-24T22:05:39.8976436+02:00 0HM60ILPJHGD5:0000005E [INF] Category was created (270c2973)
2021-01-24T22:05:40.5824848+02:00 0HM60ILPJHGD4:00000014 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:05:40.6361577+02:00 0HM60ILPJHGD4:00000015 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:05:40.7181848+02:00 0HM60ILPJHGD3:0000000E [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:05:40.7992912+02:00 0HM60ILPJHGD5:00000064 [INF] Return all comments (c23d2450)
2021-01-24T22:05:43.3065619+02:00 0HM60ILPJHGD5:00000066 [INF] Category was deleted (128c3a99)
2021-01-24T22:05:51.2223682+02:00 0HM60ILPJHGD5:00000069 [INF] Category was created (270c2973)
2021-01-24T22:07:25.1201389+02:00 0HM60ILPJHGD5:0000006D [INF] Category was deleted (128c3a99)
2021-01-24T22:07:27.4826091+02:00 0HM60ILPJHGD5:0000006F [INF] Return all comments (c23d2450)
2021-01-24T22:10:04.4845350+02:00 0HM60ILPJHGD4:00000016 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:10:04.5797347+02:00 0HM60ILPJHGD4:00000017 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:10:04.6551510+02:00 0HM60ILPJHGD3:0000000F [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:10:04.8306722+02:00 0HM60ILPJHGD5:00000076 [INF] Return all comments (c23d2450)
2021-01-24T22:12:41.1792908+02:00 0HM60ILPJHGD5:00000078 [INF] Return all article (5a02f3f2)
2021-01-24T22:13:11.4761224+02:00 0HM60ILPJHGD5:0000007A [INF] Return all comments (c23d2450)
2021-01-24T22:13:59.8378800+02:00 0HM60ILPJHGD4:00000018 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:13:59.8818972+02:00 0HM60ILPJHGD4:00000019 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:13:59.9948277+02:00 0HM60ILPJHGD3:00000010 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:14:00.1149289+02:00 0HM60ILPJHGD5:00000081 [INF] Return all comments (c23d2450)
2021-01-24T22:15:22.9765518+02:00 0HM60ILPJHGD4:0000001A [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:15:23.0616532+02:00 0HM60ILPJHGD4:0000001B [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:15:23.0724895+02:00 0HM60ILPJHGD3:00000011 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:15:23.2561157+02:00 0HM60ILPJHGD5:00000086 [INF] Return all comments (c23d2450)
2021-01-24T22:16:48.1213178+02:00 0HM60ILPJHGD4:0000001C [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:16:48.1931626+02:00 0HM60ILPJHGD4:0000001D [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:16:48.3461925+02:00 0HM60ILPJHGD3:00000012 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:16:48.3840152+02:00 0HM60ILPJHGD5:0000008B [INF] Return all comments (c23d2450)
2021-01-24T22:17:53.9016635+02:00 0HM60ILPJHGD4:0000001E [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:17:53.9925119+02:00 0HM60ILPJHGD4:0000001F [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:17:54.1079155+02:00 0HM60ILPJHGD3:00000013 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:17:54.1892815+02:00 0HM60ILPJHGD5:00000090 [INF] Return all comments (c23d2450)
2021-01-24T22:18:42.3171814+02:00 0HM60ILPJHGD4:00000020 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:18:42.4030261+02:00 0HM60ILPJHGD4:00000021 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:18:42.5175637+02:00 0HM60ILPJHGD3:00000014 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:18:42.6299545+02:00 0HM60ILPJHGD5:00000095 [INF] Return all comments (c23d2450)
2021-01-24T22:21:31.2934221+02:00 0HM60ILPJHGD4:00000022 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:21:31.3160875+02:00 0HM60ILPJHGD8:00000002 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:21:31.4461811+02:00 0HM60ILPJHGD3:00000015 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:21:31.5207745+02:00 0HM60ILPJHGD5:0000009A [INF] Return all comments (c23d2450)
2021-01-24T22:22:42.0760107+02:00 0HM60ILPJHGD8:00000003 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:42.1445759+02:00 0HM60ILPJHGD8:00000004 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:42.2915417+02:00 0HM60ILPJHGD3:00000016 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:42.3592406+02:00 0HM60ILPJHGD5:0000009F [INF] Return all comments (c23d2450)
2021-01-24T22:22:44.8076293+02:00 0HM60ILPJHGD8:00000005 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:44.8237240+02:00 0HM60ILPJHGD4:00000023 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:44.9455551+02:00 0HM60ILPJHGD9:00000003 [INF] Return all article (5a02f3f2)
2021-01-24T22:22:44.9567100+02:00 0HM60ILPJHGD5:000000A0 [INF] Return all comments (c23d2450)
2021-01-24T22:22:44.9886052+02:00 0HM60ILPJHGD5:000000A1 [INF] Return all comments (c23d2450)
2021-01-24T22:22:45.0341754+02:00 0HM60ILPJHGD3:00000017 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:47.9866302+02:00 0HM60ILPJHGD5:000000A2 [INF] Return all article (5a02f3f2)
2021-01-24T22:22:48.6863131+02:00 0HM60ILPJHGD5:000000A3 [INF] Return all article (5a02f3f2)
2021-01-24T22:22:53.5063857+02:00 0HM60ILPJHGD4:00000024 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:53.6108219+02:00 0HM60ILPJHGD4:00000025 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:22:53.6689120+02:00 0HM60ILPJHGD9:00000008 [INF] Return all article (5a02f3f2)
2021-01-24T22:22:53.9438676+02:00 0HM60ILPJHGD5:000000A6 [INF] Return all comments (c23d2450)
2021-01-24T22:22:53.9961206+02:00 0HM60ILPJHGD3:00000018 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:23:34.5674549+02:00 0HM60ILPJHGD4:00000026 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:23:34.6267681+02:00 0HM60ILPJHGD4:00000027 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:23:34.7498114+02:00 0HM60ILPJHGD3:00000019 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:23:34.8002355+02:00 0HM60ILPJHGD9:0000000A [INF] Return all article (5a02f3f2)
2021-01-24T22:23:35.0222743+02:00 0HM60ILPJHGD9:0000000C [INF] Return all comments (c23d2450)
2021-01-24T22:23:48.4002713+02:00 0HM60ILPJHGD9:0000000E [INF] Return all comments (c23d2450)
2021-01-24T22:23:49.1946999+02:00 0HM60ILPJHGD9:0000000F [INF] Return all comments (c23d2450)
2021-01-24T22:23:49.2071083+02:00 0HM60ILPJHGD5:000000AB [INF] Return all article (5a02f3f2)
2021-01-24T22:24:22.6747475+02:00 0HM60ILPJHGD3:0000001A [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:22.8192900+02:00 0HM60ILPJHGD4:00000028 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:22.9181563+02:00 0HM60ILPJHGD4:00000029 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:23.0079435+02:00 0HM60ILPJHGD9:00000011 [INF] Return all comments (c23d2450)
2021-01-24T22:24:23.0101102+02:00 0HM60ILPJHGD5:000000AE [INF] Return all article (5a02f3f2)
2021-01-24T22:24:23.1312433+02:00 0HM60ILPJHGD5:000000AF [INF] Return all comments (c23d2450)
2021-01-24T22:24:32.8940103+02:00 0HM60ILPJHGD4:0000002A [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:33.0154762+02:00 0HM60ILPJHGD5:000000B2 [INF] Return all article (5a02f3f2)
2021-01-24T22:24:33.0175267+02:00 0HM60ILPJHGD9:00000013 [INF] Return all comments (c23d2450)
2021-01-24T22:24:33.0422887+02:00 0HM60ILPJHGD4:0000002B [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:33.1144172+02:00 0HM60ILPJHGD3:0000001B [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:33.2168115+02:00 0HM60ILPJHGD9:00000014 [INF] Return all comments (c23d2450)
2021-01-24T22:24:58.6773550+02:00 0HM60ILPJHGD4:0000002C [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:58.7750717+02:00 0HM60ILPJHGD3:0000001C [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:58.8052077+02:00 0HM60ILPJHGD5:000000B4 [INF] Return all comments (c23d2450)
2021-01-24T22:24:58.8182407+02:00 0HM60ILPJHGD4:0000002D [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:24:58.8407063+02:00 0HM60ILPJHGD9:00000017 [INF] Return all article (5a02f3f2)
2021-01-24T22:24:59.0060923+02:00 0HM60ILPJHGD9:00000018 [INF] Return all comments (c23d2450)
2021-01-24T22:26:01.1423342+02:00 0HM60ILPJHGD8:00000006 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:26:01.1507401+02:00 0HM60ILPJHGD4:0000002E [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:26:01.2471429+02:00 0HM60ILPJHGD3:0000001D [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:26:01.6082377+02:00 0HM60ILPJHGDA:00000002 [INF] Return all comments (c23d2450)
2021-01-24T22:26:01.6139283+02:00 0HM60ILPJHGD9:0000001C [INF] Return all article (5a02f3f2)
2021-01-24T22:26:01.6409599+02:00 0HM60ILPJHGDA:00000003 [INF] Return all comments (c23d2450)
2021-01-24T22:26:27.4248166+02:00 0HM60ILPJHGD4:0000002F [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:26:27.4650262+02:00 0HM60ILPJHGD3:0000001E [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:26:27.5722705+02:00 0HM60ILPJHGD4:00000030 [INF] RefreshToken in successfully. (05983c22)
2021-01-24T22:26:27.9019214+02:00 0HM60ILPJHGD9:0000001E [INF] Return all comments (c23d2450)
2021-01-24T22:26:27.9075444+02:00 0HM60ILPJHGDA:00000006 [INF] Return all article (5a02f3f2)
